Title ID	Region	Name	PKG direct link	RAP	Content ID	Last Modification Date	Download .RAP file	File Size	SHA256
BCES01436	EU	PlayStation® All-Stars Fat Princess Avatar	http://zeus.dl.playstation.net/cdn/EP9000/BCES01436_00/YQkQOPNzPBgXBfLOxNtryYuyGoiXxXzpPtFdxBJPjQVfVfJzaymYPqNvQfJknAVm.pkg	ad74e5f2d4959500bb63e5f54d755b3b	EP9000-BCES01436_00-UAPASFATPRINCESS			102400	
BCES01436	EU	PlayStation® All-Stars Kratos Avatar	http://zeus.dl.playstation.net/cdn/EP9000/BCES01436_00/LliYsULhZdgfjdijywYYbVblqjMpvOCRrjdxdRzzstzCtudatSYgyfMXRLRofuKf.pkg	5d9c2d502597ca5e57e2bfd275f4c07c	EP9000-BCES01436_00-UAPASKRATOS00000			102400	
BCES01436	EU	PlayStation® All-Stars Nariko Avatar	http://zeus.dl.playstation.net/cdn/EP9000/BCES01436_00/jPrRiRrpxsGtyfABUcbeSYkOMJaTlMoYJVWAvOXsOnOsxgSvWwmIADPiGDljgyDH.pkg	060d000511247cba7d4b472ce7f2d227	EP9000-BCES01436_00-UAPASNARIKO00000			102400	
BCES01436	EU	PlayStation® All-Stars Parappa Avatar	http://zeus.dl.playstation.net/cdn/EP9000/BCES01436_00/qlYqnAAhSzYMAsSMEVyscRnDzrqofaASYMnaEUPIesQYWlQouDUTxwCsgJYAvalR.pkg	0ccdf95f72fb202ee91086fc6f47996c	EP9000-BCES01436_00-UAPASPARAPPA0000			102400	
BCES01436	EU	Awatar PlayStation® All-Stars Sir Daniel Fortesque	http://zeus.dl.playstation.net/cdn/EP9000/BCES01436_00/bkCYlnCQqyPqhJMpCyhKKmKWhSchRKibrdZuoyDxaKSuZqXGOtkpKSRynUFZCWkh.pkg	76639a2a7f4d59b883f80d9956479b94	EP9000-BCES01436_00-UAPASSIRDANIELFO			102400	
BCES01436	EU	PlayStation® All-Stars Sweet Tooth Avatar	http://zeus.dl.playstation.net/cdn/EP9000/BCES01436_00/CriLIbDRANTwfCVJYsEXHHkjCxaHLdFpVBryamCdyVuqxAKKIwWHHLADTMaDQFCs.pkg	e74e86781440831c7f72c432d5e97bb9	EP9000-BCES01436_00-UAPASSWEETTOOTH0			102400	
BCES01741	EU	Symbol of Sparta Avatar	http://zeus.dl.playstation.net/cdn/EP9000/BCES01741_00/alOYzFUGuXDSWrRFDsZqrtISkaFBNPwWiXinmEZoSAYCWUFzzAYVUmLVtmvCsvbx.pkg	8db404ed5e98c85009e53fc900468545	EP9000-BCES01741_00-UAGODWARSPARTA00			102400	
BCES01741	EU	Symbol of Troy Avatar	http://zeus.dl.playstation.net/cdn/EP9000/BCES01741_00/lQouWHyCYWlCRjkBPxWcKyAfcLNYWTRfsHSqfTNWGtghfNoeqgzMfRNFDVjQjcpu.pkg	8829e47ad4a3c6ee1fb5575a689a400e	EP9000-BCES01741_00-UAGODWARTROY0000			102400	
BCES01741	EU	Kratos the Man Avatar	http://zeus.dl.playstation.net/cdn/EP9000/BCES01741_00/QLtrafoaBbYdOOoQrnwoEEEFTIkkmRjgTvOSMKCpHHQapmZlAUlXsVXpGCMNvTsl.pkg	deb4698627dd64e83cc70fda9d8d39f3	EP9000-BCES01741_00-UAGOWAKRATOSMAN0			104544	
NPEA00316	EU	Burger Face Avatar	http://zeus.dl.playstation.net/cdn/EP9000/NPEA00316_00/HRArRjZEcQSrESPIWPEFQgqtwqKioxSESRAnqQkEcfdKAFKBaCWtwnHJGHheBMwt.pkg	fdb5e4e2657a294e770867c7c38b4226	EP9000-NPEA00316_00-AVAPLUSBURGRFACE			102400	
